C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategoryItemLabelGeneratorTest.java,org.jfree.chart.labels,StandardCategoryItemLabelGeneratorTest,97,19,0.1958762886597938
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\axis\CategoryLabelPositionTest.java,org.jfree.chart.axis,CategoryLabelPositionTest,85,17,0.2
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\block\LineBorderTest.java,org.jfree.chart.block,LineBorderTest,50,10,0.2
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardCategoryToolTipGeneratorTest.java,org.jfree.chart.labels,StandardCategoryToolTipGeneratorTest,80,16,0.2
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\ClusteredXYBarRendererTest.java,org.jfree.chart.renderer.xy,ClusteredXYBarRendererTest,90,18,0.2
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYDifferenceRendererTest.java,org.jfree.chart.renderer.xy,XYDifferenceRendererTest,115,23,0.2
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYDotRendererTest.java,org.jfree.chart.renderer.xy,XYDotRendererTest,95,19,0.2
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\function\PowerFunction2DTest.java,org.jfree.data.function,PowerFunction2DTest,35,7,0.2
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\axis\LogAxisTest.java,org.jfree.chart.axis,LogAxisTest,174,35,0.20114942528735633
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\time\MinuteTest.java,org.jfree.data.time,MinuteTest,318,64,0.20125786163522014
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\data\xy\TableXYDatasetTest.java,org.jfree.data.xy,TableXYDatasetTest,139,28,0.2014388489208633
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\urls\CustomCategoryURLGeneratorTest.java,org.jfree.chart.urls,CustomCategoryURLGeneratorTest,84,17,0.20238095238095238
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\urls\CustomXYURLGeneratorTest.java,org.jfree.chart.urls,CustomXYURLGeneratorTest,84,17,0.20238095238095238
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\labels\BoxAndWhiskerXYToolTipGeneratorTest.java,org.jfree.chart.labels,BoxAndWhiskerXYToolTipGeneratorTest,74,15,0.20270270270270271
C:\Users\Aymen\IdeaProjects\TP13913\jfreechart-master\src\test\java\org\jfree\chart\labels\IntervalCategoryItemLabelGeneratorTest.java,org.jfree.chart.labels,IntervalCategoryItemLabelGeneratorTest,64,13,0.203125
